study,dimension,iteration,nc1,nc2,cor
study1,insight,935,194,150,0.7796106567300831
study1,insight,936,162,172,0.3987582151544036
study1,insight,937,187,158,0.6545798414136887
study1,insight,938,179,162,0.7119706097087174
study1,insight,939,178,165,0.41505612640852685
study1,insight,940,205,155,0.636049050024574
study1,insight,941,182,146,0.5079562258856506
study1,insight,942,216,151,0.45544138856449584
study1,insight,943,226,125,0.6758802996929566
study1,insight,944,178,166,0.7121264430830512
study1,insight,945,179,162,0.5708397834659282
study1,insight,946,184,159,0.6786930010517672
study1,insight,947,217,173,0.42935465808218715
study1,insight,948,198,177,0.6186499648354251
study1,insight,949,181,167,0.7890842548430024
study1,insight,950,128,227,0.6727395729234178
study1,insight,951,147,192,0.6827848405460453
study1,insight,952,150,186,0.9295925946838615
study1,insight,953,141,186,0.6029994213900739
study1,insight,954,121,195,0.6943709876937566
study1,insight,955,155,212,0.7463090519973797
study1,insight,956,171,163,0.578343613586975
study1,insight,957,212,150,0.8221649208819346
study1,insight,958,196,140,0.5419698069694441
study1,insight,959,194,168,0.5297172243235513
study1,insight,960,153,199,0.7258806825883236
study1,insight,961,164,158,0.6670772495344315
study1,insight,962,179,170,0.7866953056239686
study1,insight,963,156,184,0.45608733706336685
study1,insight,964,160,179,0.6609890955251254
study1,insight,965,171,151,0.8333417857431467
study1,insight,966,164,187,0.5956625406680415
study1,insight,967,202,149,0.39811876878832
study1,insight,968,136,195,0.7859075061176445
study1,insight,969,173,162,0.5867368599875571
study1,insight,970,149,192,0.7319189905285329
study1,insight,971,165,151,0.5587677866470417
study1,insight,972,163,155,0.853057155168862
study1,insight,973,212,137,0.5007066119952978
study1,insight,974,152,186,0.5074450063098275
study1,insight,975,167,174,0.815143488466067
study1,insight,976,172,179,0.4060805870910623
study1,insight,977,165,159,0.6279896623334364
study1,insight,978,218,164,0.5938366800877896
study1,insight,979,132,191,0.8140214548361083
study1,insight,980,152,176,0.6250969054804436
study1,insight,981,148,181,0.47832470244926084
study1,insight,982,162,164,0.6360641393941905
study1,insight,983,189,136,0.5360162036322191
study1,insight,984,170,181,0.5588947078292824
study1,insight,985,179,153,0.685262109363468
study1,insight,986,162,182,0.7587339343594864
study1,insight,987,153,206,0.7857817627527388
study1,insight,988,193,182,0.46943731453716864
study1,insight,989,176,175,0.48480104201159335
study1,insight,990,172,160,0.6557684980665446
study1,insight,991,174,160,0.5378827498368455
study1,insight,992,203,161,0.7500235729284568
study1,insight,993,164,173,0.6882015672096915
study1,insight,994,180,164,0.5349006945679325
study1,insight,995,179,186,0.72811714499395
study1,insight,996,180,167,0.8067727715781114
study1,insight,997,150,203,0.8279678800915288
study1,insight,998,191,173,0.6454506434080138
study1,insight,999,176,154,0.7904084464670234
study1,insight,1000,168,174,0.7668256720175183
study2,rigour,101,186,154,0.881968059652204
study2,rigour,102,155,209,0.9319054084532418
study2,rigour,103,187,163,0.8035435882179077
study2,rigour,104,149,198,0.7091169161771836
study2,rigour,105,168,200,0.7643424219212664
study2,rigour,106,197,195,0.79674643320153
study2,rigour,107,169,178,0.7132981626797594
study2,rigour,108,171,199,0.6840171669493265
study2,rigour,109,177,203,0.6517814769329656
study2,rigour,110,173,198,0.6917522895708927
study2,rigour,111,187,174,0.7703633488950927
study2,rigour,112,197,161,0.7732686151015503
study2,rigour,113,201,167,0.7647460402305852
study2,rigour,114,183,144,0.7533215324781936
study2,rigour,115,182,214,0.8472255608717728
study2,rigour,116,150,168,0.8549621766880909
study2,rigour,117,170,207,0.8613823681381412
study2,rigour,118,187,156,0.8597967569501114
study2,rigour,119,186,159,0.8940254666837324
study2,rigour,120,184,165,0.6351381266616326
study2,rigour,121,177,205,0.6574268727996414
study2,rigour,122,152,175,0.9290404403024151
study2,rigour,123,160,153,0.7834849479303321
study2,rigour,124,143,179,0.7460923057239214
study2,rigour,125,144,196,0.5687260372102673
study2,rigour,126,180,180,0.7866323389126678
study2,rigour,127,196,152,0.8902466765763033
study2,rigour,128,163,170,0.845961122053061
study2,rigour,129,154,189,0.8867040170295707
study2,rigour,130,158,200,0.8354833938965999
study2,rigour,131,189,163,0.8543743549012707
study2,rigour,132,198,170,0.8407357810170432
study2,rigour,133,138,211,0.7595433659673451
study2,rigour,134,170,164,0.9208594458480952
study2,rigour,135,180,186,0.7933038672674305
study2,rigour,136,189,165,0.7233571403391836
study2,rigour,137,212,183,0.7265004007900757
study2,rigour,138,187,167,0.7156954088249672
study2,rigour,139,189,147,0.7451165920511547
study2,rigour,140,165,197,0.8745667420421013
study2,rigour,141,204,175,0.7650849298983645
study2,rigour,142,177,209,0.9237732347953548
study2,rigour,143,215,168,0.7360462565349668
study2,rigour,144,178,176,0.8844661428576285
study2,rigour,145,196,153,0.8106725542083805
study2,rigour,146,196,159,0.6010212738317101
study2,rigour,147,157,182,0.8149287616993784
study2,rigour,148,149,190,0.8798524848513828
study2,rigour,149,164,215,0.8412488697073346
study2,rigour,150,183,169,0.844243549370874
study2,rigour,151,177,197,0.8448851024016175
study2,rigour,152,158,177,0.9173455965887938
study2,rigour,153,219,166,0.7777308374348987
study2,rigour,154,182,183,0.8279545114428523
study2,rigour,155,147,169,0.6252132562046832
study2,rigour,156,185,217,0.7983876546749463
study2,rigour,157,187,170,0.8629845550247918
study2,rigour,158,186,162,0.7738533675874236
study2,rigour,159,207,161,0.7653550487294066
study2,rigour,160,154,185,0.7101515367430731
study2,rigour,161,177,166,0.7704865015502671
study2,rigour,162,192,163,0.8405343177392995
study2,rigour,163,172,170,0.7299892751772903
study2,rigour,164,154,193,0.8860795462982147
study2,rigour,165,183,194,0.8012831077799157
study2,rigour,166,207,145,0.7781152391232441
study2,rigour,167,184,155,0.8081189638770387
study2,rigour,168,188,172,0.8312524025627402
study2,rigour,169,165,189,0.8251093492421872
study2,rigour,170,162,188,0.8571566293940942
study2,rigour,171,221,173,0.8565594514783607
study2,rigour,172,208,175,0.7567647059840175
study2,rigour,173,140,206,0.7713693089757645
study2,rigour,174,146,174,0.8756655553500342
study2,rigour,175,197,203,0.845742707474257
study2,rigour,176,160,201,0.9099243853827264
study2,rigour,177,183,204,0.8698598204141065
study2,rigour,178,176,223,0.6440745914497045
study2,rigour,179,222,175,0.7775685265721882
study2,rigour,180,192,178,0.786803113816788
study2,rigour,181,162,213,0.8247280339728165
study2,rigour,182,148,168,0.8119109804306812
study2,rigour,183,182,196,0.8975812887160802
study2,rigour,184,178,187,0.857041459307567
study2,rigour,185,191,146,0.5382094198767544
study2,rigour,186,164,189,0.8303315799901871
study2,rigour,187,201,169,0.86812511726987
study2,rigour,188,182,169,0.861044487493201
study2,rigour,189,162,189,0.7405642382212428
study2,rigour,190,208,157,0.744020097246246
study2,rigour,191,136,159,0.7436076022433536
study2,rigour,192,222,166,0.8255500892501407
study2,rigour,193,194,178,0.8387196286902145
study2,rigour,194,193,143,0.7227093485480655
study2,rigour,195,187,158,0.8385650527914386
study2,rigour,196,162,203,0.7654525442518567
study2,rigour,197,167,208,0.7548484650456627
study2,rigour,198,182,185,0.5795907769066981
study2,rigour,199,172,141,0.8996743076729182
study2,rigour,200,160,215,0.8265621871638564
study2,rigour,201,194,187,0.9058922554022626
study2,rigour,202,201,144,0.7280751273852178
study2,rigour,203,200,200,0.754635624895705
study2,rigour,204,169,170,0.8751857639694792
study2,rigour,205,194,146,0.8320643467080906
study2,rigour,206,224,177,0.7042596261747831
study2,rigour,207,194,187,0.8851784543954662
study2,rigour,208,156,189,0.7547001052960908
study2,rigour,209,180,208,0.62787509061686
study2,rigour,210,183,186,0.8305106850452647
study2,rigour,211,157,192,0.767492497697444
study2,rigour,212,183,175,0.7914297149267291
study2,rigour,213,168,225,0.7543721616431266
study2,rigour,214,178,165,0.8388913829623759
study2,rigour,215,158,182,0.8187333225851269
study2,rigour,216,176,175,0.8451810806480039
study2,rigour,217,171,203,0.8222909732557627
study2,rigour,218,171,193,0.767012925377966
study2,rigour,219,144,187,0.7833978632723159
study2,rigour,220,173,149,0.8540821007760271
study2,rigour,221,161,177,0.9019547361530657
study2,rigour,222,176,172,0.712957144931621
study2,rigour,223,165,216,0.7573539690282403
study2,rigour,224,205,180,0.6092199450351771
study2,rigour,225,204,182,0.8248314559604084
study2,rigour,226,198,188,0.7179624636776923
study2,rigour,227,190,160,0.8618983768234132
study2,rigour,228,184,179,0.9195104936093865
study2,rigour,229,194,153,0.8802305184903851
study2,rigour,230,164,174,0.8279853827988098
study2,rigour,231,212,159,0.7080559374260282
study2,rigour,232,180,150,0.6882262410977611
study2,rigour,233,164,186,0.8066913048128787
study2,rigour,234,187,208,0.8833526418615673
study2,rigour,235,202,185,0.828829201263279
study2,rigour,236,181,190,0.7152108677976535
study2,rigour,237,162,181,0.7288356174218651
study2,rigour,238,184,176,0.76452272530763
study2,rigour,239,163,171,0.7924335313142781
study2,rigour,240,157,194,0.7137929862592953
study2,rigour,241,167,170,0.8342574442259839
study2,rigour,242,185,183,0.9064229683692041
study2,rigour,243,215,200,0.6699628858652695
study2,rigour,244,167,179,0.8876552193098627
study2,rigour,245,200,165,0.8923424449264689
study2,rigour,246,182,169,0.7939776436950442
study2,rigour,247,164,174,0.8515503532079185
study2,rigour,248,221,171,0.84333982533884
study2,rigour,249,172,173,0.7115556229231177
study2,rigour,250,181,161,0.8977716040924597
study2,rigour,251,211,174,0.8593383373688304
study2,rigour,252,160,173,0.690370671750984
study2,rigour,253,180,197,0.8559077357564121
study2,rigour,254,160,180,0.8935521715421656
study2,rigour,255,177,173,0.6998757006008538
study2,rigour,256,198,177,0.8072286816786898
study2,rigour,257,132,176,0.8147298206223872
study2,rigour,258,188,160,0.8530450902693121
study2,rigour,259,156,200,0.8492214492929707
study2,rigour,260,168,181,0.9121125044883616
study2,rigour,261,200,169,0.7285749014313674
study2,rigour,262,156,193,0.8555400723880293
study2,rigour,263,191,145,0.7636526766003684
study2,rigour,264,172,204,0.6721522499803685
study2,rigour,265,205,115,0.7975261391612974
study2,rigour,266,176,177,0.7968601750261405
study2,rigour,267,172,156,0.8170403148359779
study2,rigour,268,210,141,0.7192645206742456
study2,rigour,269,176,180,0.8463770018566107
study2,rigour,270,178,157,0.7237171623833751
study2,rigour,271,182,162,0.8759528904445518
study2,rigour,272,201,163,0.8936037738573896
study2,rigour,273,151,203,0.8688981721991397
study2,rigour,274,201,183,0.7452203589274494
study2,rigour,275,210,142,0.6775010220718259
study2,rigour,276,178,167,0.8511717653480932
study2,rigour,277,206,154,0.8492340223457565
study2,rigour,278,179,178,0.6784070407680691
study2,rigour,279,185,175,0.7873101284993935
study2,rigour,280,196,208,0.7958719015530988
study2,rigour,281,176,190,0.7738872966371222
study2,rigour,282,175,187,0.7768137372768972
study2,rigour,283,180,168,0.8219690815182458
study2,rigour,284,161,195,0.8283830696214315
study2,rigour,285,190,181,0.7877097224473609
study2,rigour,286,165,195,0.8489191984359006
study2,rigour,287,188,157,0.6935068825222488
study2,rigour,288,201,147,0.6089355358547006
study2,rigour,289,174,153,0.8503464926070874
study2,rigour,290,187,170,0.9050150515974442
study2,rigour,291,188,176,0.8374819312264834
study2,rigour,292,175,178,0.8520629523006595
study2,rigour,293,161,170,0.748691050504824
study2,rigour,294,165,194,0.782664056012368
study2,rigour,295,152,202,0.78715681550507
study2,rigour,296,162,190,0.8599661709312887
study2,rigour,297,182,177,0.8504557304399504
study2,rigour,298,171,153,0.8602733333681849
study2,rigour,299,154,203,0.8297595719883792
study2,rigour,300,187,165,0.7181126357458251
study2,rigour,301,179,161,0.8600047291165269
study2,rigour,302,166,201,0.7854738124368561
study2,rigour,303,204,173,0.7990550187494512
study2,rigour,304,179,166,0.7624993963043356
study2,rigour,305,141,221,0.8196630747440656
study2,rigour,306,159,175,0.8063522309912985
study2,rigour,307,179,188,0.8110361032010631
study2,rigour,308,181,197,0.8764090719135806
study2,rigour,309,188,174,0.7423905693766505
study2,rigour,310,172,214,0.72521014781408355
study2,rigour,311,204,149,0.794810799875254
study2,rigour,312,193,176,0.8157077924524777
study2,rigour,313,189,211,0.8402780774342248
study2,rigour,314,173,178,0.8892632993254643
study2,rigour,315,160,194,0.8422144480963545
study2,rigour,316,189,172,0.8223976628040334
study2,rigour,317,161,192,0.7529010829916719
study2,rigour,318,180,177,0.7605559675554958
study2,rigour,319,143,189,0.6711929629437695
study2,rigour,320,158,188,0.7987243959790814
study2,rigour,321,175,141,0.8820290802522562
study2,rigour,322,166,182,0.6566598559561644
study2,rigour,323,167,178,0.713216392345852
study2,rigour,324,196,172,0.8097683161498465
study2,rigour,325,183,159,0.7631537878033309
study2,rigour,326,187,204,0.8400871619648183
study2,rigour,327,153,209,0.7931009007477463
study2,rigour,328,152,164,0.8185805799153826
study2,rigour,329,192,158,0.6438019007184329
study2,rigour,330,200,157,0.8068586839275588
study2,rigour,331,185,205,0.8937777471858853
study2,rigour,332,169,198,0.7749135388084869
study2,rigour,333,173,200,0.8080532303460388
study2,rigour,334,181,189,0.7466899337233158
study2,rigour,335,200,161,0.847691008740986
study2,rigour,336,208,192,0.8568579902122883
study2,rigour,337,217,191,0.7727737294460444
study2,rigour,338,136,204,0.653572951187866
study2,rigour,339,198,176,0.8258587301786562
study2,rigour,340,199,191,0.7712992083056018
study2,rigour,341,191,177,0.7127125757439804
study2,rigour,342,128,201,0.7553213729296646
study2,rigour,343,176,181,0.7727529072952914
study2,rigour,344,183,190,0.7633096192525709
study2,rigour,345,210,181,0.7994134028221307
study2,rigour,346,171,165,0.8265146873777964
study2,rigour,347,198,204,0.8125323207266776
study2,rigour,348,212,178,0.959656627867958
study2,rigour,349,183,204,0.7708398599059819
study2,rigour,350,174,196,0.8106943226904282
study2,rigour,351,185,178,0.8950162406481873
